LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,BILL_MEAN
50000,1,2,2,29,0,0,-2,-2,-2,-2,0.0,0.0,0.0,1500.0,0.0,0.0,5150.0
160000,2,1,2,27,0,0,0,0,0,0,3173.0,1459.0,2018.0,1761.0,1643.0,503.0,20802.0
80000,2,2,1,38,0,0,0,0,0,0,3133.0,2132.0,1650.0,2000.0,1503.0,1505.0,54273.5
50000,2,1,2,30,0,0,0,0,0,0,3850.625,2000.0,1000.0,1000.0,1000.0,1000.0,20809.333333333332
80000,2,1,2,25,0,0,0,0,0,0,5000.0,2000.0,2000.0,2000.0,3000.0,2000.0,41570.833333333336
220000,1,1,1,33,0,0,0,0,0,2,7000.0,6500.0,7000.0,12309.5,0.0,12494.0,182496.33333333334
50000,2,2,1,37,1,2,0,0,0,0,0.0,2424.0,2355.0,363.0,361.0,393.0,35933.5
390000,1,2,1,36,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360000,1,1,1,38,-1,-1,-1,-1,-1,-2,0.0,5018.0,505.0,0.0,0.0,553.0,994.3333333333334
170000,2,2,1,43,0,0,0,0,0,0,13298.0,9913.0,7900.0,10523.0,12465.5,3600.0,119965.5
370000,1,6,1,28,0,-1,-1,-1,-1,-1,2868.0,14802.75,9456.0,2468.0,2468.0,2468.0,14214.0
20000,2,1,2,24,-1,-1,-1,-2,-2,-2,1405.0,0.0,0.0,0.0,0.0,0.0,531.0
20000,2,2,2,26,2,-1,0,0,0,0,3850.625,2679.0,502.0,224.0,513.0,9.0,8143.833333333333
360000,1,2,1,36,0,0,0,-1,0,0,1000.0,2544.0,13584.25,9000.0,10000.0,10000.0,125433.83333333333
210000,2,1,1,39,-1,-1,-1,-1,-1,-1,3569.0,1737.0,2433.0,3115.0,3899.0,2460.0,3199.3333333333335
200000,2,2,1,45,0,0,0,0,0,0,6097.0,8039.0,5112.0,5000.0,5008.0,4019.0,123921.0
350000,2,2,1,38,-1,-1,-1,-1,-1,-1,2750.0,1612.0,1017.0,12309.5,1000.0,917.0,5061.833333333333
50000,2,3,2,61,1,2,0,0,2,0,0.0,2200.0,3600.0,0.0,1763.0,1725.0,47642.666666666664
80000,1,2,1,47,0,0,0,0,0,0,2022.0,1711.0,1584.0,1576.0,1690.0,1285.0,48834.666666666664
30000,2,2,2,25,0,0,0,0,0,-2,1500.0,1279.0,4174.125,0.0,0.0,0.0,12066.5
650000,1,1,1,44,-2,-2,-2,-2,-2,-2,5115.0,5180.0,7201.0,1035.0,2139.0,3463.0,3778.5
20000,1,3,1,35,1,2,0,0,0,0,1300.0,1481.0,503.0,2019.0,233.0,100.0,19636.166666666668
20000,2,2,2,22,1,-1,-1,-2,-2,-2,2000.0,0.0,0.0,0.0,0.0,0.0,706.5
110000,1,2,2,42,0,0,2,2,0,0,5150.0,2000.0,0.0,2800.0,6992.5,0.0,65390.833333333336
30000,2,2,1,45,0,0,0,0,0,0,2000.0,2000.0,1000.0,1000.0,1000.0,1500.0,19927.0
80000,2,3,1,47,0,0,0,0,0,0,2079.0,1200.0,0.0,816.0,365.0,5000.0,29056.0
50000,2,3,2,45,0,0,-1,0,-1,-1,1000.0,658.0,1000.0,1473.0,1473.0,540.0,4278.666666666667
230000,1,2,2,41,-1,0,0,0,0,0,10014.0,1602.0,1017.0,332.0,9.0,3626.0,17609.833333333332
50000,2,1,2,30,-2,-2,-2,-2,-2,-2,2070.0,0.0,0.0,0.0,0.0,0.0,345.0
160000,2,1,2,30,1,2,2,2,2,0,6000.0,6085.0,12534.0,0.0,6000.0,6000.0,151300.0
60000,1,2,2,29,0,0,0,0,0,0,2500.0,2000.0,2000.0,628.0,3525.0,3000.0,29543.5
220000,1,1,1,41,-1,-1,0,-1,-1,-1,15071.0,10071.0,9884.0,4090.0,6108.0,12494.0,16947.166666666668
20000,1,2,2,36,-1,-1,-1,0,0,0,0.0,3962.5,200.0,2000.0,1500.0,500.0,5598.0
30000,2,2,1,43,0,0,2,0,0,2,3850.625,0.0,3000.0,2900.0,0.0,1091.0,30448.166666666668
20000,1,2,2,26,2,3,2,0,0,2,0.0,0.0,1900.0,3000.0,1500.0,0.0,15619.166666666666
300000,2,1,1,51,0,0,0,0,0,0,4107.0,7346.0,13584.25,2500.0,2022.0,1800.0,83962.33333333333
20000,1,2,2,30,1,-2,-2,-1,-1,-2,3000.0,0.0,780.0,0.0,0.0,0.0,195.0
340000,2,2,2,31,5,4,4,3,2,0,3000.0,0.0,0.0,1000.0,4320.0,12494.0,258114.83333333334
190000,2,5,1,40,0,0,0,0,0,0,3100.0,14802.75,5000.0,4000.0,4100.0,5000.0,99367.33333333333
700000,2,1,1,39,0,0,0,0,-2,-1,5000.0,10000.0,326.0,2016.0,12465.5,12494.0,62548.166666666664
230000,2,1,2,38,0,0,0,0,0,0,9840.0,8750.0,7470.0,4540.0,4710.0,4750.0,185413.66666666666
200000,2,2,1,41,0,0,0,0,0,-1,1385.0,1020.0,229.0,183.0,5584.0,888.0,13095.0
210000,2,5,1,40,0,0,0,0,0,-1,8139.0,10007.0,5609.0,2000.0,12465.5,6000.0,138731.33333333334
390000,2,1,2,26,-2,-1,-1,0,0,0,1248.0,14802.75,6195.0,12309.5,8000.0,8000.0,138413.5
70000,1,1,2,27,0,0,0,0,0,0,6012.0,1936.0,1874.0,1740.0,2000.0,1800.0,78158.5
200000,2,1,1,40,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,403.0
220000,2,2,2,26,-1,-1,-1,-1,-1,-1,3524.0,2130.0,7521.0,1117.0,916.0,2719.0,2788.5
90000,2,2,1,50,0,0,-1,-1,-1,-1,8451.875,8426.5,4000.0,6000.0,6992.5,0.0,27003.166666666668
30000,2,2,1,51,0,0,-1,-1,-1,-1,1000.0,3962.5,2680.0,390.0,0.0,780.0,4811.0
200000,2,1,2,27,0,0,0,0,0,0,1224.0,6500.0,13584.25,3607.0,684.0,5000.0,18479.666666666668
330000,2,2,2,33,0,0,0,0,0,0,7400.0,6600.0,4800.0,5000.0,5400.0,5100.0,149534.33333333334
50000,1,3,3,44,2,2,2,3,2,2,0.0,3949.0,1700.0,1200.0,2000.0,2000.0,43735.333333333336
30000,2,2,1,42,2,2,0,0,0,0,0.0,2000.0,1507.0,3100.0,3100.0,3100.0,27651.5
360000,2,2,2,40,-1,-1,-1,-1,0,0,10741.0,14802.75,13584.25,0.0,0.0,12494.0,26965.0
20000,2,2,1,36,1,2,2,2,2,2,2000.0,0.0,3300.0,700.0,0.0,1200.0,18176.0
20000,2,3,1,51,1,2,0,0,0,0,0.0,1600.0,1700.0,1000.0,2600.0,0.0,16717.5
160000,1,1,2,30,-1,-1,-1,-1,-1,-1,2977.0,14802.75,9123.0,12309.5,12465.5,12494.0,10246.666666666666
250000,2,2,1,45,-1,0,0,0,-1,-1,12716.0,12158.0,8777.0,1503.0,12465.5,2204.0,22708.833333333332
70000,2,2,2,26,2,2,0,0,2,2,0.0,2007.0,3582.0,0.0,3601.0,0.0,43586.0
260000,2,1,2,33,0,0,0,0,0,0,1340.0,4036.0,204.0,8122.0,0.0,200.0,9151.0
160000,1,2,1,41,-1,-1,-1,-1,0,-1,1306.0,652.0,13584.25,0.0,12465.5,326.0,21877.0
70000,2,2,1,47,0,0,0,0,0,-2,3158.0,8426.5,2446.0,6784.625,430.0,423.0,64350.666666666664
80000,1,1,2,26,1,2,2,0,0,0,2000.0,0.0,1603.0,3000.0,2000.0,1056.0,41316.333333333336
380000,2,2,1,48,0,0,0,0,0,0,15071.0,14000.0,12500.0,12000.0,11000.0,12494.0,258114.83333333334
300000,1,2,1,41,0,0,0,0,0,0,5505.0,5000.0,3000.0,12309.5,4000.0,3500.0,106805.83333333333
300000,2,1,2,32,0,0,0,0,0,0,10000.0,14802.75,11022.0,4935.0,6.0,2844.0,158515.0
360000,2,2,2,25,0,0,0,0,0,0,14000.0,14000.0,12000.0,12000.0,12000.0,12000.0,258114.83333333334
170000,1,2,2,31,-1,0,0,0,0,0,1281.0,1298.0,1156.0,342.0,505.0,610.0,8537.666666666666
100000,1,2,1,42,0,0,2,2,0,0,5500.0,2000.0,2.0,2007.0,2225.0,1947.0,59891.666666666664
240000,2,2,1,44,-2,-1,-1,2,2,3,1411.0,1200.0,0.0,1479.0,0.0,0.0,4397.5
130000,1,2,1,33,-1,-1,-1,-1,-1,-1,99.0,99.0,99.0,99.0,98.0,894.0,98.83333333333333
230000,1,2,3,37,-1,0,0,0,0,-1,10000.0,5000.0,13584.25,0.0,1056.0,326.0,12766.166666666666
210000,2,2,2,43,-2,-2,-2,-2,-2,-2,1003.0,0.0,0.0,0.0,0.0,150.0,763.3333333333334
500000,1,1,1,37,-1,-1,-1,-1,-1,-1,15071.0,14802.75,13584.25,12309.5,12465.5,12169.0,29438.5
20000,1,2,2,22,-1,0,0,0,0,0,1451.0,1400.0,380.0,0.0,0.0,0.0,14709.166666666666
130000,2,3,1,41,0,0,0,0,0,0,7000.0,4700.0,5013.0,4601.0,4525.0,4800.0,129531.5
160000,2,3,2,32,0,0,0,0,0,0,3000.0,3030.0,2000.0,5000.0,4000.0,3018.0,35822.166666666664
20000,1,2,1,38,0,-1,2,0,0,-2,3850.625,0.0,392.0,0.0,0.0,0.0,12673.333333333334
190000,2,2,1,55,-1,-1,-1,-1,-1,-1,6476.0,14802.75,1190.0,3705.0,1049.0,10160.0,5593.0
200000,1,3,2,28,1,-1,-1,-2,-1,-1,1500.0,0.0,0.0,1000.0,1000.0,0.0,583.3333333333334
400000,2,1,2,32,0,0,0,0,-1,-1,12119.0,9177.0,90.0,12309.5,686.0,12494.0,20810.333333333332
10000,1,2,2,25,0,0,0,0,0,0,1200.0,1000.0,115.0,500.0,180.0,3750.0,5190.0
150000,1,1,2,32,2,2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,559.0
100000,1,2,1,35,4,4,3,2,2,2,1700.0,3100.0,0.0,3800.0,5900.0,3200.0,83494.83333333333
500000,1,1,1,33,-1,-1,-1,0,0,-1,3800.0,5239.0,0.0,0.0,2680.0,299.0,3403.0
20000,1,3,2,46,2,3,2,2,2,2,0.0,1200.0,0.0,1000.0,600.0,0.0,9936.833333333334
50000,2,2,2,27,0,0,0,0,0,0,2367.0,1606.0,1198.0,1196.0,343.0,154.0,37815.5
120000,1,2,2,49,0,0,0,0,0,0,2000.0,2000.0,2000.0,3000.0,3000.0,5000.0,33409.0
60000,2,2,1,27,0,0,0,0,0,-1,1617.0,1616.0,1008.0,1036.0,6992.5,1100.0,25803.0
150000,2,2,2,23,0,0,0,0,0,0,6000.0,3306.0,3412.0,3500.0,3500.0,3300.0,100194.33333333333
280000,1,1,2,37,-1,-1,-1,-1,-1,-1,6644.0,10200.0,2355.0,3612.0,4248.0,0.0,4044.1666666666665
50000,2,1,2,25,-1,-1,2,-1,-1,-2,3850.625,200.0,4174.125,0.0,0.0,0.0,9625.833333333334
50000,2,3,2,23,0,0,0,0,0,0,1703.0,1304.0,680.0,696.0,717.0,677.0,31207.333333333332
50000,1,2,2,26,1,2,0,0,2,2,0.0,1294.0,3314.0,0.0,1700.0,0.0,18171.166666666668
60000,2,2,1,41,0,0,0,0,0,0,5000.0,5000.0,2000.0,1000.0,2000.0,1000.0,20101.0
120000,2,2,2,27,-1,-1,-1,2,-1,-1,1066.0,5079.0,0.0,4007.0,6992.5,2819.0,3553.5
150000,1,2,2,28,0,0,0,0,0,0,3501.0,3516.0,3003.0,2578.0,2300.0,2300.0,94393.0
300000,2,2,2,26,0,0,0,-1,0,0,1214.0,2000.0,13584.25,1500.0,2000.0,12494.0,34061.166666666664
10000,1,2,2,30,0,0,0,0,0,0,1158.0,1210.0,1200.0,339.0,351.0,394.0,9724.166666666666
130000,2,2,1,37,1,2,2,2,0,0,0.0,6300.0,0.0,2700.0,2600.0,2800.0,69194.66666666667
50000,2,2,2,33,0,0,0,0,0,0,1265.0,1278.0,611.0,632.0,668.0,591.0,16596.5
30000,1,3,1,45,2,2,2,3,5,4,0.0,3962.5,3300.0,0.0,0.0,0.0,28165.833333333332
100000,2,1,1,29,2,2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,254.33333333333334
500000,2,1,2,35,-1,-1,-1,-1,0,-1,14128.0,14802.75,13584.25,11465.0,11356.0,12494.0,17966.5
300000,2,3,2,30,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90000,2,1,2,27,0,0,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,1270.6666666666667
160000,2,2,2,23,0,0,0,-1,-1,-2,1373.0,1000.0,283.0,0.0,0.0,12494.0,11006.833333333334
200000,2,2,2,34,0,0,0,0,0,0,4000.0,3000.0,3000.0,4000.0,3000.0,3000.0,36871.0
60000,2,2,1,59,4,4,5,4,3,2,3601.0,2000.0,0.0,0.0,0.0,4000.0,57750.166666666664
20000,1,2,1,43,2,0,0,2,0,0,1300.0,2787.0,0.0,2500.0,1500.0,0.0,14641.0
50000,2,2,1,26,0,0,0,0,0,0,1924.0,1461.0,1155.0,400.0,351.0,500.0,29073.5
120000,2,2,2,24,0,0,0,0,0,0,1500.0,1500.0,2401.0,1155.0,1460.0,1086.0,31142.166666666668
60000,2,2,2,24,0,0,0,0,0,0,2600.0,2900.0,2034.0,2000.0,3000.0,1000.0,46789.833333333336
400000,2,2,1,29,0,0,0,0,0,0,15071.0,14802.75,13584.25,12000.0,12000.0,12494.0,258114.83333333334
30000,1,3,1,48,0,0,0,2,2,3,1500.0,3400.0,1200.0,2100.0,0.0,0.0,23260.5
320000,1,2,2,35,0,0,0,0,0,0,7000.0,4100.0,1000.0,1000.0,1000.0,1000.0,17407.666666666668
90000,2,1,2,23,-1,0,0,2,2,2,1200.0,3000.0,0.0,2000.0,0.0,2000.0,10253.0
220000,1,2,1,47,-2,-2,-2,-2,-2,-2,8334.0,1497.0,0.0,0.0,7625.0,2226.0,4178.666666666667
200000,1,2,2,44,-1,-1,-1,0,-1,-1,541.0,1082.0,0.0,541.0,541.0,541.0,631.1666666666666
50000,2,2,1,33,-1,0,0,0,0,0,1700.0,2080.0,3000.0,1000.0,1000.0,1000.0,21489.666666666668
30000,2,1,2,24,0,0,0,0,0,0,1358.0,1696.0,1705.0,1037.0,915.0,929.0,23688.0
90000,1,2,2,26,2,2,-1,2,0,0,0.0,8426.5,0.0,6000.0,3000.0,3000.0,95666.16666666667
150000,2,2,2,25,0,0,0,0,0,0,1516.0,1693.0,2007.0,1007.0,1000.0,1000.0,30840.5
210000,1,1,2,38,-1,-1,-2,-2,-2,-1,0.0,0.0,0.0,0.0,12465.5,2903.0,2413.6666666666665
170000,2,2,1,28,0,0,0,0,0,0,4285.0,3000.0,3000.0,3000.0,5000.0,3000.0,79139.33333333333
250000,2,1,2,26,0,0,0,0,0,0,10000.0,10065.0,10000.0,12309.5,10000.0,12494.0,193858.16666666666
240000,2,2,2,43,0,0,-1,-1,-1,-1,15071.0,14802.75,13584.25,12309.5,12465.5,12494.0,90498.66666666667
80000,2,1,2,24,0,0,0,0,0,0,3000.0,3000.0,2000.0,5000.0,3000.0,6000.0,32248.166666666668
230000,1,1,2,39,-1,-1,-1,-1,2,-1,1000.0,0.0,667.0,0.0,700.0,10200.0,377.8333333333333
60000,2,2,1,36,1,-2,-2,-2,-1,2,0.0,0.0,0.0,982.0,0.0,1500.0,302.3333333333333
100000,2,2,1,41,2,0,0,0,0,0,3500.0,2800.0,3000.0,6000.0,3000.0,2000.0,74815.33333333333
50000,1,1,2,32,0,0,0,2,0,0,1255.0,2000.0,0.0,2000.0,1000.0,500.0,7907.833333333333
100000,1,1,2,32,-1,-1,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,711.6666666666666
350000,2,1,1,42,-1,-1,-1,-1,-1,-1,360.0,360.0,360.0,510.0,510.0,360.0,410.0
30000,1,1,1,52,0,0,0,2,0,0,1300.0,2500.0,0.0,1000.0,1800.0,0.0,18267.0
420000,2,2,2,29,0,0,0,0,0,0,10000.0,10200.0,11000.0,12309.5,12000.0,12494.0,252220.5
180000,2,2,1,31,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,503.0,2343.0,1988.0,507.1666666666667
60000,2,2,1,47,0,0,0,0,0,0,1970.0,6000.0,3000.0,1000.0,1000.0,1000.0,53616.0
340000,2,2,2,39,0,0,0,0,0,0,5290.0,6706.0,3003.0,241.0,712.0,12494.0,78730.83333333333
270000,2,2,1,56,0,0,0,0,0,0,5000.0,5000.0,3953.0,4500.0,4000.0,3900.0,113841.5
360000,2,1,1,48,-1,-1,-1,-1,-1,-1,10752.0,3300.0,0.0,1270.0,0.0,889.0,3925.8333333333335
500000,2,1,2,35,1,-1,-1,-1,-1,-1,640.0,14802.75,13584.25,12309.5,2532.0,5717.0,13388.833333333334
120000,2,1,2,24,-2,-2,-1,-1,0,0,8451.875,3538.0,7450.0,5313.0,516.0,6202.0,11338.5
460000,2,1,2,39,0,0,0,0,0,0,6000.0,14802.75,13584.25,9000.0,10000.0,10000.0,141227.0
50000,2,1,2,25,0,0,0,0,0,0,1100.0,1600.0,2000.0,0.0,0.0,0.0,5233.833333333333
180000,2,1,2,26,-1,-1,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,500.0
200000,2,1,2,26,-1,0,0,0,0,0,3000.0,1241.0,5000.0,12309.5,1000.0,1000.0,23567.333333333332
360000,2,2,2,29,-2,-2,-2,-2,-1,-1,1307.0,747.0,1707.0,850.0,1346.0,0.0,983.1666666666666
150000,2,2,2,26,0,0,0,0,0,0,5001.0,3000.0,2616.0,1000.0,2000.0,1000.0,17603.666666666668
240000,1,1,2,35,-1,-1,-1,-1,-1,-1,2852.0,0.0,500.0,500.0,5291.0,1000.0,1502.1666666666667
330000,2,1,2,26,0,0,0,0,0,0,2213.0,5000.0,13584.25,1000.0,672.0,1200.0,37163.333333333336
50000,1,1,3,49,0,0,0,0,0,0,1611.0,2000.0,780.0,1000.0,1000.0,2000.0,18298.833333333332
180000,2,3,2,45,0,0,0,2,0,0,4003.0,5603.0,3.0,2504.0,2511.0,3021.0,72733.83333333333
120000,2,3,2,26,-1,-1,-1,-1,-1,-1,975.0,246.0,246.0,246.0,884.0,1000.0,677.3333333333334
500000,1,1,1,40,-1,-1,-1,-1,-1,-1,12836.0,11525.0,12489.0,11614.0,12465.5,543.0,12124.333333333334
60000,2,1,2,28,0,0,0,0,0,0,3000.0,2000.0,1600.0,3000.0,2800.0,0.0,27861.833333333332
170000,1,2,1,34,1,2,2,2,2,0,3400.0,0.0,3957.0,0.0,2200.0,1300.0,73785.83333333333
290000,2,2,2,30,0,0,0,-1,0,0,12549.0,7003.0,13584.25,9500.0,7592.0,7626.0,233563.0
20000,2,1,2,24,0,0,0,2,0,0,1415.0,3600.0,0.0,700.0,3750.0,1900.0,19120.0
50000,1,5,2,26,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20000,1,1,2,27,0,0,0,0,0,0,1404.0,1130.0,600.0,861.0,313.0,0.0,18683.333333333332
50000,2,2,2,22,0,0,0,0,-1,0,2300.0,2000.0,1682.0,3574.5,1261.0,1200.0,40322.666666666664
80000,2,3,1,55,2,2,0,0,0,0,0.0,3000.0,3000.0,3000.0,3000.0,3000.0,73472.83333333333
150000,2,1,1,38,-1,-1,-1,-1,-1,-1,567.0,13504.0,13221.0,10663.0,8436.0,2468.0,7696.666666666667
190000,2,2,1,34,0,0,0,0,0,0,4500.0,14802.75,13584.25,12309.5,2897.0,12494.0,102619.16666666667
20000,1,1,2,39,2,0,0,0,0,0,1606.0,1650.0,823.0,857.0,1000.0,400.0,18745.833333333332
390000,2,3,2,45,0,-1,-1,-1,-1,0,2230.0,609.0,0.0,12309.5,3000.0,12494.0,28707.166666666668
140000,2,1,2,25,0,0,0,0,0,0,5000.0,5000.0,3000.0,3000.0,2000.0,2000.0,49213.0
240000,2,1,1,37,0,0,0,0,0,0,10762.0,10429.0,10423.0,6843.0,7183.0,6398.0,171304.66666666666
160000,2,1,2,28,0,-1,-1,-2,-2,-2,2000.0,0.0,0.0,0.0,0.0,0.0,982.0
360000,1,1,2,27,-2,-2,-2,-2,-2,-2,898.0,5970.0,1396.0,0.0,0.0,0.0,1838.3333333333333
230000,2,2,2,25,0,0,0,0,0,0,9200.0,6707.0,3000.0,2725.0,3544.0,2417.0,160014.5
500000,1,1,1,38,0,0,0,0,0,0,13000.0,14802.75,13584.25,9322.0,10000.0,10000.0,257438.5
290000,1,2,1,53,-1,0,0,0,-1,-1,1027.0,1000.0,1000.0,1497.0,1887.0,2277.0,2914.6666666666665
210000,2,2,1,34,0,0,0,0,0,0,3319.0,3892.0,3184.0,3128.0,2944.0,2870.0,86672.83333333333
110000,1,1,2,25,2,0,0,0,2,0,3500.0,6748.0,5700.0,0.0,3200.0,5700.0,89910.83333333333
20000,2,2,2,22,0,0,2,0,0,2,3850.625,0.0,1000.0,1500.0,0.0,700.0,15086.666666666666
120000,1,2,2,30,-1,-1,-1,-1,-1,-1,1997.0,1506.0,1001.0,699.0,0.0,897.0,1279.5
200000,2,2,1,33,-1,-1,-1,-1,0,0,5846.0,200.0,13584.25,0.0,0.0,0.0,7154.333333333333
150000,2,3,2,33,0,0,0,0,0,0,1100.0,1074.0,1000.0,1000.0,1000.0,0.0,6904.333333333333
210000,1,2,2,25,0,0,0,0,0,0,1681.0,1409.0,886.0,912.0,1035.0,900.0,40522.666666666664
500000,2,1,1,36,0,0,0,0,0,0,15071.0,10009.0,13584.25,12309.5,12465.5,12494.0,218750.66666666666
50000,1,2,2,40,0,0,0,0,0,0,3850.625,2284.0,311.0,322.0,323.0,334.0,30542.666666666668
70000,2,3,1,37,0,0,0,0,0,0,1785.0,7320.0,1700.0,1200.0,1400.0,2.0,43613.0
360000,1,1,1,50,-1,-1,-2,-1,-1,-2,0.0,0.0,3000.0,0.0,0.0,1033.0,809.6666666666666
280000,1,1,2,27,-1,-1,-1,-1,-1,-1,7.0,1492.0,5727.0,1247.0,2037.0,12494.0,2669.5
160000,2,1,2,33,-1,-1,-1,-1,-1,-1,3290.0,1140.0,559.0,2065.0,450.0,825.0,2126.6666666666665
100000,1,2,1,44,0,0,0,2,0,0,1270.0,3000.0,0.0,0.0,0.0,3230.0,7307.0
140000,1,2,2,43,0,0,0,0,0,0,4039.0,7010.0,2359.0,6784.625,2760.0,2366.0,99173.83333333333
50000,2,2,2,23,0,0,0,2,0,0,2139.0,2500.0,6.0,2000.0,2000.0,2000.0,33891.833333333336
80000,2,2,1,48,0,0,0,0,0,0,5000.0,5000.0,5000.0,3000.0,2000.0,3000.0,51185.666666666664
10000,1,5,2,35,3,2,0,0,0,-2,25.0,3962.5,0.0,1000.0,0.0,0.0,6317.666666666667
340000,2,1,1,42,0,0,0,0,0,0,8409.0,8500.0,8500.0,8500.0,8500.0,8500.0,221735.33333333334
210000,1,2,1,41,2,2,2,2,2,2,4200.0,4800.0,2500.0,3900.0,3400.0,3400.0,90024.5
70000,2,3,1,47,0,0,0,0,0,0,3200.0,3400.0,2900.0,2750.0,3152.0,2700.0,71098.66666666667
50000,1,2,2,23,-1,-1,2,0,0,0,3850.625,0.0,2000.0,2000.0,3000.0,3600.0,45788.333333333336
180000,2,2,2,36,-1,-1,-1,-2,-2,-1,2240.0,0.0,0.0,0.0,7322.0,2208.0,1727.3333333333333
320000,2,2,1,30,0,0,0,0,0,0,5005.0,14802.75,13584.25,10012.0,10071.0,10039.0,79495.33333333333
100000,2,1,2,25,0,0,0,0,0,0,4000.0,3503.0,4000.0,4003.0,3500.0,3400.0,94250.5
100000,1,2,1,33,2,4,3,2,2,2,0.0,0.0,2300.0,2300.0,2400.0,2300.0,58854.166666666664
200000,1,3,1,37,0,0,0,0,0,0,2700.0,2200.0,1700.0,1489.0,1200.0,1100.0,49651.5
30000,1,3,2,28,0,0,0,0,-1,-1,1159.0,1159.0,1000.0,1479.0,1635.0,780.0,6866.166666666667
30000,2,2,2,30,0,0,2,0,0,0,3000.0,0.0,4000.0,2000.0,2250.0,1500.0,20871.833333333332
400000,2,1,2,46,0,-1,2,-1,0,0,10540.0,18.0,8591.0,0.0,10990.0,0.0,8484.166666666666
230000,2,1,2,44,0,0,0,0,0,0,10125.0,12966.0,5506.0,1623.0,12465.5,12494.0,161330.33333333334
210000,2,1,2,27,-1,0,0,0,2,-1,2000.0,1985.0,1300.0,0.0,2040.0,4081.0,26500.833333333332
450000,1,1,1,42,-1,0,-1,-1,-1,-1,15071.0,2499.0,2499.0,0.0,11071.0,780.0,6519.5
220000,2,2,2,25,0,0,0,0,0,2,1479.0,1820.0,1600.0,2688.0,0.0,1500.0,37566.166666666664
110000,2,1,2,31,0,-1,-1,-2,-2,-2,2491.0,0.0,0.0,0.0,0.0,0.0,2793.1666666666665
50000,2,3,2,30,0,0,0,0,0,0,3850.625,1132.0,2138.0,172.0,200.0,168.0,22575.833333333332
210000,2,2,1,30,0,0,0,0,0,0,6006.0,5005.0,8500.0,4392.0,4000.0,4000.0,126807.5
60000,1,2,1,39,0,0,0,0,0,0,2110.0,2000.0,200.0,467.0,500.0,4100.0,29395.0
160000,2,1,2,29,-1,-1,-1,0,-1,0,2106.0,5500.0,2000.0,2000.0,1350.0,700.0,2370.5
20000,2,1,2,24,0,0,0,0,0,0,1600.0,1805.0,1400.0,405.0,400.0,0.0,19070.5
50000,1,1,2,27,0,0,2,0,0,2,3850.625,0.0,1706.0,3408.0,1700.0,0.0,47835.5
30000,2,1,2,27,-1,0,0,0,0,-1,1052.0,1000.0,500.0,1000.0,3750.0,1000.0,2736.1666666666665
30000,2,3,2,34,-1,-1,-1,-1,-1,-2,3850.625,3962.5,4174.125,0.0,0.0,0.0,6850.0
30000,2,3,1,39,2,2,2,2,2,2,3850.625,0.0,2010.0,1100.0,0.0,2100.0,24688.0
50000,1,3,1,47,0,0,0,0,0,0,1230.0,1563.0,1267.0,584.0,605.0,609.0,15217.5
210000,2,3,2,31,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50000,1,3,2,28,2,2,2,0,0,2,1800.0,0.0,1100.0,2400.0,0.0,1500.0,29201.666666666668
160000,2,2,1,45,0,0,0,0,0,0,7000.0,2500.0,1300.0,0.0,0.0,0.0,35459.166666666664
50000,1,1,2,24,0,0,0,0,0,0,2000.0,2500.0,1353.0,1500.0,2000.0,1501.0,28475.166666666668
110000,2,1,1,41,3,2,2,7,7,7,0.0,0.0,0.0,0.0,0.0,0.0,150.0
200000,1,2,1,31,1,2,2,0,0,0,3019.0,6.0,991.0,1032.0,1310.0,2000.0,29158.333333333332
180000,1,1,2,29,0,0,0,0,0,0,5344.0,3013.0,3034.0,4069.0,3018.0,3069.0,66094.0
150000,2,2,2,28,-1,-1,-1,-1,-1,0,326.0,326.0,326.0,652.0,0.0,326.0,380.3333333333333
70000,1,1,2,25,0,0,0,0,0,0,2002.0,1435.0,1294.0,1000.0,1000.0,1001.0,24881.666666666668
140000,2,2,1,32,0,0,0,0,0,0,3000.0,5007.0,7450.0,5011.0,5000.0,6922.125,39607.666666666664
290000,2,2,1,32,0,0,0,0,0,0,3400.0,3700.0,3600.0,3000.0,3000.0,3000.0,78745.83333333333
100000,2,1,2,30,0,0,0,0,0,0,3000.0,4000.0,4000.0,3500.0,3287.0,4000.0,81718.33333333333
500000,2,1,1,37,-1,-1,-1,-1,-1,0,15071.0,14802.75,1587.0,12309.5,0.0,12494.0,26413.166666666668
